adminNm,adminPttnCd,longTermAdminSym,longTermPeribRgtDt,siDoCd,siGunGuCd,stpRptDt
효원노인재가복지센터,C01,34165000272,20171123,41,650,20171123
효원노인재가복지센터,C02,34165000272,20171123,41,650,20171123
효드림노인복지센터,C01,34165000287,20180831,41,650,20180831
효드림노인복지센터,C02,34165000287,20180831,41,650,20180831
일동노인복지센터,C01,34165000289,20190101,41,650,20190101
일동노인복지센터,C03,34165000289,20190101,41,650,20190101
효드림방문요양지원센터,C01,34165000291,20190318,41,650,20190318
효드림방문요양지원센터,C02,34165000291,20190318,41,650,20190318
솔모루 방문요양센터,C01,34165000295,20190530,41,650,20190530
내촌사랑주간보호센터,C03,34165000296,20190531,41,650,20190531
포천한마음주간보호센터,C01,34165000297,20190531,41,650,20190531
포천한마음주간보호센터,C02,34165000297,20190531,41,650,20190531
포천한마음주간보호센터,C03,34165000297,20190531,41,650,20190531
참조은주야간보호센터,C03,34165000298,20190701,41,650,20190701
참조은재가복지센터,C01,34165000299,20190701,41,650,20190701
참조은재가복지센터,C02,34165000299,20190701,41,650,20190701
소망시니어 재가센터,C01,34165000300,20190702,41,650,20190702
조주희 주야간 보호센터,C03,34165000302,20190723,41,650,20190723
사임당주간보호센터,C03,34165000305,20190927,41,650,20190927
새봄노인주간돌봄센터,C03,34165000308,20191106,41,650,20191106
처음처럼365주간보호센터,C01,34165000309,20191101,41,650,20191101
처음처럼365주간보호센터,C03,34165000309,20191101,41,650,20191101
스마일재가방문요양센터,C01,34165000314,20191219,41,650,20191219
버팀목노인재가복지센터,C01,34167000119,20150105,41,670,20150105
율로기아노인재가복지센터,C01,34167000122,20150204,41,670,20150204
이진희 행복나눔방문요양센터,C01,34167000123,20150310,41,670,20150310
이진희 행복나눔방문요양센터,C02,34167000123,20150310,41,670,20150310
중앙복지센터,C01,34167000125,20150910,41,670,20150910
참다운 방문간호센터,C01,34167000127,20160322,41,670,20160322
참다운 방문간호센터,C02,34167000127,20160322,41,670,20160322
참다운 방문간호센터,C05,34167000127,20160322,41,670,20160322
주영광노인복지센터,C01,34167000128,20160518,41,670,20160518
주영광노인복지센터,C02,34167000128,20160518,41,670,20160518
세천사재가복지센터,C01,34167000132,20170620,41,670,20170620
연합복지센터,C01,34167000136,20180326,41,670,20180326
맑은샘재가복지센터,C01,34167000137,20180402,41,670,20180402
세종재가복지센터,C01,34167000142,20180920,41,670,20180920
고운재가복지센터,C01,34167000143,20181123,41,670,20181123
고운재가복지센터,C02,34167000143,20181123,41,670,20181123
한마음재가복지센터,C01,34167000144,20181203,41,670,20181203
마음자리 방문간호센터,C01,34182000061,20140501,41,820,20140501
마음자리 방문간호센터,C02,34182000061,20140501,41,820,20140501
마음자리 방문간호센터,C05,34182000061,20140501,41,820,20140501
생명의빛주간보호센터,C03,34182000063,20141103,41,820,20141103
백세플러스의료기,C06,34182000064,20141210,41,820,20141210
가평으뜸재가복지센터,C01,34182000066,20150309,41,820,20150309
마음자리재가복지센터,C01,34182000067,20150611,41,820,20150611
마음자리재가복지센터,C03,34182000067,20150611,41,820,20150611
하나재가노인복지센터,C01,34182000069,20150901,41,820,20150901
하나재가노인복지센터,C03,34182000069,20150901,41,820,20150901
하나재가노인복지센터,I31,34182000069,20150901,41,820,20150901
길누리어르신재가복지센터,C03,34182000070,20151008,41,820,20151008
청평노인주간보호센터,C01,34182000072,20160102,41,820,20160102
청평노인주간보호센터,C03,34182000072,20160102,41,820,20160102
소풍 노인주간보호센터,C03,34182000073,20160203,41,820,20160203
행복한 어르신 재가복지센터,C01,34182000076,20160714,41,820,20160714
행복한 어르신 재가복지센터,C03,34182000076,20160714,41,820,20160714
굿모닝재가방문센터,C01,34182000077,20161201,41,820,20161201
굿모닝재가방문센터,C02,34182000077,20161201,41,820,20161201
삼천리방문요양센터,C01,34182000078,20170216,41,820,20170216
하누리재가복지센터,C01,34182000079,20170524,41,820,20170524
하누리재가복지센터,C03,34182000079,20170524,41,820,20170524
희망의료기센터,C06,34182000082,20171211,41,820,20171211
참좋은노인주야간보호센터,C03,34182000087,20180621,41,820,20180621
가평희망재가요양센터,C01,34182000088,20181012,41,820,20181012
예사랑재가복지센터,C01,34182000092,20190507,41,820,20190507
예사랑재가복지센터,C02,34182000092,20190507,41,820,20190507
예사랑재가복지센터,C03,34182000092,20190507,41,820,20190507
선재재가복지센터,C01,34182000093,20190524,41,820,20190524
가평한우리재가복지센터,C01,34182000094,20190720,41,820,20190720
가평한우리재가복지센터,C02,34182000094,20190720,41,820,20190720
가온해재가노인복지센터,C01,34182000095,20190801,41,820,20190801
가온해재가노인복지센터,C02,34182000095,20190801,41,820,20190801
가온해재가노인복지센터,C03,34182000095,20190801,41,820,20190801
생명의빛주간보호1호,C03,34182000097,20191004,41,820,20191004
양평재가장기요양센터,C01,34183000012,20080609,41,830,20080609
양동재가복지센터,C01,34183000030,20081112,41,830,20081112
양동재가복지센터,C02,34183000030,20081112,41,830,20081112
선한이웃재가복지센터,C01,34183000057,20091109,41,830,20091109
선한이웃재가복지센터,C02,34183000057,20091109,41,830,20091109
해맑은실버센터,C01,34183000059,20091201,41,830,20091130
해맑은실버센터,C02,34183000059,20091201,41,830,20091130
해맑은실버센터,C05,34183000059,20091201,41,830,20091130
서종노인복지센터,C01,34183000063,20091217,41,830,20091216
서종노인복지센터,C02,34183000063,20091217,41,830,20091216
늘사랑주야간보호방문요양센터,C01,34183000076,20100713,41,830,20100712
늘사랑주야간보호방문요양센터,C03,34183000076,20100713,41,830,20100712
신향원노인복지센터,C01,34183000077,20100820,41,830,20100820
개군복지센터,C01,34183000091,20111212,41,830,20111212
사랑샘재가노인복지센터,C01,34159000312,20150915,41,590,20150915
사랑샘재가노인복지센터,C02,34159000312,20150915,41,590,20150915
성신재가요양센터,C02,34183000108,20140410,41,830,20140410
하늘마음재가복지센터,C01,34183000111,20140923,41,830,20140923
동인방문요양센터,C01,34183000115,20151118,41,830,20151118
동인방문요양센터,C02,34183000115,20151118,41,830,20151118
행복한노인복지센터,C01,34183000133,20170821,41,830,20170821
선한이웃복지센터,C01,34183000135,20170907,41,830,20170907
금빛재가센터,C01,34183000139,20180228,41,830,20180228
금빛재가센터,C02,34183000139,20180228,41,830,20180228
꽃손방문요양센터,C01,34183000140,20180327,41,830,20180327
꽃손방문요양센터,C02,34183000140,20180327,41,830,20180327
양평종합의료기,C06,34183000142,20180511,41,830,20180511
6번국도복지센터,C01,34183000143,20180528,41,830,20180528
6번국도복지센터,C02,34183000143,20180528,41,830,20180528
양평사랑데이케어센터,C01,34183000144,20180612,41,830,20180612
양평사랑데이케어센터,C03,34183000144,20180612,41,830,20180612
성모의료기,C06,34183000153,20190212,41,830,20190212
양평돌봄 재가 복지센터,C01,34183000157,20190328,41,830,20190328
양평돌봄 재가 복지센터,C02,34183000157,20190328,41,830,20190328
지평시니어돌봄재가방문센타,C01,34183000159,20190507,41,830,20190507
한마음재가복지센터,C01,34183000163,20190701,41,830,20190701
노인섬김재가복지센터,C01,34183000164,20190705,41,830,20190705
노인섬김재가복지센터,C02,34183000164,20190705,41,830,20190705
서종방문요양센터,C01,34183000166,20190812,41,830,20190812
선구재가복지센터,C01,34183000168,20191001,41,830,20191001
선구재가복지센터,C02,34183000168,20191001,41,830,20191001
옥천재가방문요양센터,C01,34183000169,20191115,41,830,20191115
우리복지센터,C01,34183000171,20191127,41,830,20191127
A+일등방문요양센터,C01,34183000173,20191206,41,830,20191206
A+일등방문요양센터,C02,34183000173,20191206,41,830,20191206
효사랑의료복지용구,C06,34163000132,20120627,41,630,20120627
백세의료기,C06,34167000148,20190403,41,670,20190403
양평도우누리,C01,34183000092,20111212,41,830,20111212
양평도우누리,C02,34183000092,20111212,41,830,20111212
삼성의료기복지용구판매소,C06,34183000098,20120907,41,830,20120829
양평사랑주야간보호센터,C01,34183000099,20120924,41,830,20120924
양평사랑주야간보호센터,C02,34183000099,20120924,41,830,20120924
양평사랑주야간보호센터,C03,34183000099,20120924,41,830,20120924
경희요양보호센터,C01,34183000100,20121108,41,830,20121108
경희요양보호센터,C02,34183000100,20121108,41,830,20121108
성신재가요양센터,C01,34183000108,20140410,41,830,20140410
오엠씨노인복지센터,C06,34159000167,20100322,41,590,20100322
(주)클리어뷰헬스케어,C06,34159000177,20100628,41,590,20100628
화성복지재가센터,C01,34159000178,20100628,41,590,20100627
화성복지재가센터,C02,34159000178,20100628,41,590,20100627
금강복지센터,C01,34159000186,20100826,41,590,20100826
금강복지센터,C02,34159000186,20100826,41,590,20100826
(주)동부케어,C01,34159000226,20110923,41,590,20110923
(주)동부케어,C02,34159000226,20110923,41,590,20110923
(주)동부케어,C03,34159000226,20110923,41,590,20110923
(주)동부케어,C05,34159000226,20110923,41,590,20110923
돌보인방문요양센터 화성점,C01,34159000231,20120320,41,590,20120320
돌보인방문요양센터 화성점,C02,34159000231,20120320,41,590,20120320
오월에노인복지센터,C01,34159000233,20120503,41,590,20120503
오월에노인복지센터,C02,34159000233,20120503,41,590,20120503
1등복지용구센터,C06,34159000244,20121030,41,590,20121030
(주)동탄토탈케어,C06,34159000245,20130101,41,590,20130101
(주)케어119 돌봄센터,C01,34159000248,20130114,41,590,20130114
(주)케어119 돌봄센터,C02,34159000248,20130114,41,590,20130114
(주)케어119 돌봄센터,C03,34159000248,20130114,41,590,20130114
동부케어,C06,34159000249,20130201,41,590,20130201
성심티엠,C06,34159000254,20130902,41,590,20130902
효인주간보호센터,C01,34159000264,20140212,41,590,20140212
효인주간보호센터,C02,34159000264,20140212,41,590,20140212
효인주간보호센터,C03,34159000264,20140212,41,590,20140212
(주)나사,C06,34159000277,20140707,41,590,20140707
매송노인재가센터,C01,34159000281,20140903,41,590,20140903
매송노인재가센터,C02,34159000281,20140903,41,590,20140903
더화성재가노인복지센터,C01,34159000282,20140915,41,590,20140915
더화성재가노인복지센터,C02,34159000282,20140915,41,590,20140915
가람방문요양센터,C01,34159000293,20150127,41,590,20150127
우리마을노인복지재가기관,C01,34159000295,20150202,41,590,20150202
우리마을노인복지재가기관,C02,34159000295,20150202,41,590,20150202
온맘터치 봉담점,C01,34159000296,20150226,41,590,20150226
온맘터치 봉담점,C02,34159000296,20150226,41,590,20150226
기쁨케어복지센터,C01,34159000297,20150305,41,590,20150305
기쁨케어복지센터,C02,34159000297,20150305,41,590,20150305
중앙노인복지센터,C01,34159000299,20150331,41,590,20150331
중앙노인복지센터,C02,34159000299,20150331,41,590,20150331
가온메디케어,C06,34159000300,20150423,41,590,20150423
장안화성노인복지재가센타,C01,34159000301,20150511,41,590,20150511
장안화성노인복지재가센타,C02,34159000301,20150511,41,590,20150511
동탄중앙요양센터,C01,34159000304,20150609,41,590,20150609
햇살가득재가센터,C01,34159000306,20150622,41,590,20150622
햇살가득재가센터,C02,34159000306,20150622,41,590,20150622
으뜸재가복지센터,C01,34159000309,20150810,41,590,20150810
으뜸재가복지센터,C02,34159000309,20150810,41,590,20150810
풍성한 방문요양센터,C01,34163000028,20080718,41,630,20080710
풍성한 방문요양센터,C02,34163000028,20080718,41,630,20080710
굿모닝양주방문요양서비스센터,C01,34163000039,20080905,41,630,20080903
굿모닝양주방문요양서비스센터,C02,34163000039,20080905,41,630,20080903
엘림방문요양센터,C01,34163000045,20081023,41,630,20081023
엘림방문요양센터,C02,34163000045,20081023,41,630,20081023
경기북부방문요양센터,C01,34163000058,20081205,41,630,20081205
경기북부방문목욕센터,C02,34163000059,20081205,41,630,20081205
사랑 방문요양센터,C01,34163000069,20090113,41,630,20090113
사랑 방문요양센터,C02,34163000069,20090113,41,630,20090113
한마음방문요양(방문목욕)센터,C01,34163000082,20090625,41,630,20090625
한마음방문요양(방문목욕)센터,C02,34163000082,20090625,41,630,20090625
우리방문요양센터,C01,34163000083,20090707,41,630,20090707
